"","lng","lat","confirmed","deaths","recovered"
"2329",65,33,1,0,0
"2330",50.55,26.0275,41,0,0
"2331",47.75,29.5,45,0,0
"2332",1.6596,28.0339,1,0,0
"2333",15.2,45.1,6,0,0
"2334",8.2275,46.8182,18,0,0
"2335",14.5501,47.5162,9,0,0
"2336",35,31,7,0,1
"2337",69.3451,30.3753,4,0,0
"2338",-51.9253,-14.235,2,0,0
"2339",43.3569,42.3154,1,0,0
"2340",21.8243,39.0742,4,0,0
"2341",21.7453,41.6086,1,0,0
"2342",8.4689,60.472,15,0,0
"2343",24.9668,45.9432,3,0,0
"2344",25.0136,58.5953,1,0,0
"2345",12.4578,43.9424,1,0,0
"2346",27.9534,53.7098,1,0,0
"2347",-19.0208,64.9631,1,0,0
"2348",23.8813,55.1694,1,0,0
"2349",-102.5528,23.6345,4,0,0
"2350",174.886,-40.9006,1,0,0
"2351",8.6753,9.082,1,0,0
"2352",115.8605,-31.9505,2,0,0
"2353",-7.6921,53.1424,1,0,0
"2354",6.1296,49.8153,1,0,0
"2355",7.4167,43.7333,1,0,0
"2356",51.1839,25.3548,1,0,0
"2357",-85.3232,51.2538,11,0,3
"2358",-73.5491,52.9399,1,0,0
"2359",139.638,35.4437,44,0,0
"2360",112.2707,30.9756,66337,2727,28993
"2361",53,32,593,43,123
"2362",128,36,3150,16,27
"2363",2.2137,46.2276,100,2,12
"2364",113.4244,23.3417,1349,7,983
"2365",113.614,33.882,1272,21,1170
"2366",120.0934,29.1832,1205,1,1016
"2367",111.7088,27.6104,1018,4,846
"2368",117.2264,31.8257,990,6,868
"2369",115.7221,27.614,935,1,811
"2370",118.1498,36.3427,756,6,421
"2371",139.638,35.4437,705,6,10
"2372",119.455,32.9711,631,0,523
"2373",107.874,30.0572,576,6,438
"2374",102.7103,30.6171,538,3,351
"2375",127.7615,47.862,480,13,301
"2376",9.5018,56.2639,3,0,0
"2377",116.4142,40.1824,411,8,271
"2378",121.4491,31.202,337,3,287
"2379",116.1306,39.549,318,6,282
"2380",117.9874,26.0789,296,1,243
"2381",108.7881,23.8298,252,2,176
"2382",108.8701,35.1917,245,1,207
"2383",101.487,24.974,174,2,157
"2384",109.7453,19.1959,168,5,148
"2385",106.8748,26.8154,146,2,112
"2386",117.323,39.3054,136,3,109
"2387",112.2922,37.5777,133,0,114
"2388",101.0583,37.8099,91,2,82
"2389",114.2,22.3,95,2,33
"2390",122.6085,41.2956,121,1,96
"2391",126.1923,43.6661,93,1,75
"2392",85.2401,41.1129,76,3,62
"2393",113.9448,44.0935,75,0,49
"2394",106.1655,37.2692,73,0,69
"2395",121,23.7,39,1,9
"2396",108,16,16,0,16
"2397",90,60,2,0,2
"2398",95.9956,35.7452,18,0,18
"2399",113.55,22.1667,10,0,8
"2400",88.0924,31.6927,1,0,1
"2401",-3.436,55.3781,23,0,8
"2402",5.2913,52.1326,6,0,0
"2403",101,15,42,1,28
"2404",138,36,256,6,32
"2405",103.8333,1.2833,106,0,72
"2406",84.25,28.1667,1,0,1
"2407",112.5,2.5,29,0,18
"2408",-123.1207,49.2827,8,0,3
"2409",151.2093,-33.8688,6,0,4
"2410",144.9631,-37.8136,7,0,4
"2411",153.4,-28.0167,9,0,1
"2412",104.9167,11.55,1,0,1
"2413",81,7,1,0,1
"2414",9,51,130,0,16
"2415",26,64,6,0,1
"2416",54,24,21,0,5
"2417",122,13,3,1,1
"2418",78,21,3,0,3
"2419",12,43,1694,34,83
"2420",16,63,14,0,0
"2421",-4,40,84,0,2
"2422",138.6007,-34.9285,3,0,2
"2423",4,50.8333,2,0,1
"2424",30,26,2,0,1
"2425",35.8623,33.8547,10,0,0
"2426",44,33,19,0,0
"2427",57,21,6,0,1
"2428",65,33,1,0,0
"2429",50.55,26.0275,47,0,0
"2430",47.75,29.5,45,0,0
"2431",1.6596,28.0339,1,0,0
"2432",15.2,45.1,7,0,0
"2433",8.2275,46.8182,27,0,0
"2434",14.5501,47.5162,14,0,0
"2435",35,31,10,0,1
"2436",69.3451,30.3753,4,0,0
"2437",-51.9253,-14.235,2,0,0
"2438",43.3569,42.3154,3,0,0
"2439",21.8243,39.0742,7,0,0
"2440",21.7453,41.6086,1,0,0
"2441",8.4689,60.472,19,0,0
"2442",24.9668,45.9432,3,0,0
"2443",25.0136,58.5953,1,0,0
"2444",12.4578,43.9424,1,0,0
"2445",27.9534,53.7098,1,0,0
"2446",-19.0208,64.9631,3,0,0
"2447",23.8813,55.1694,1,0,0
"2448",-102.5528,23.6345,5,0,0
"2449",174.886,-40.9006,1,0,0
"2450",8.6753,9.082,1,0,0
"2451",115.8605,-31.9505,2,1,0
"2452",-7.6921,53.1424,1,0,0
"2453",6.1296,49.8153,1,0,0
"2454",7.4167,43.7333,1,0,0
"2455",51.1839,25.3548,3,0,0
"2456",-78.1834,-1.8312,6,0,0
"2457",47.5769,40.1431,3,0,0
"2458",45.0382,40.0691,1,0,0
"2459",-70.1627,18.7357,1,0,0
"2460",-85.3232,51.2538,15,0,3
"2461",-73.5491,52.9399,1,0,0
"2462",139.638,35.4437,44,0,0
"2463",112.2707,30.9756,66907,2761,31536
"2464",53,32,978,54,175
"2465",128,36,3736,17,30
"2466",2.2137,46.2276,130,2,12
"2467",113.4244,23.3417,1349,7,1016
"2468",113.614,33.882,1272,22,1198
"2469",120.0934,29.1832,1205,1,1046
"2470",111.7088,27.6104,1018,4,866
"2471",117.2264,31.8257,990,6,873
"2472",115.7221,27.614,935,1,831
"2473",118.1498,36.3427,758,6,443
"2474",139.638,35.4437,705,6,10
"2475",119.455,32.9711,631,0,536
"2476",107.874,30.0572,576,6,450
"2477",102.7103,30.6171,538,3,365
"2478",127.7615,47.862,480,13,342
"2479",9.5018,56.2639,4,0,0
"2480",116.4142,40.1824,413,8,276
"2481",121.4491,31.202,337,3,290
"2482",116.1306,39.549,318,6,294
"2483",117.9874,26.0789,296,1,247
"2484",108.7881,23.8298,252,2,181
"2485",108.8701,35.1917,245,1,208
"2486",101.487,24.974,174,2,163
"2487",109.7453,19.1959,168,5,149
"2488",106.8748,26.8154,146,2,112
"2489",117.323,39.3054,136,3,111
"2490",112.2922,37.5777,133,0,116
"2491",101.0583,37.8099,91,2,84
"2492",114.2,22.3,96,2,36
"2493",122.6085,41.2956,122,1,103
"2494",126.1923,43.6661,93,1,78
"2495",15.473,49.8175,3,0,0
"2496",85.2401,41.1129,76,3,64
"2497",113.9448,44.0935,75,0,52
"2498",106.1655,37.2692,73,0,69
"2499",121,23.7,40,1,9
"2500",108,16,16,0,16
"2501",90,60,2,0,2
"2502",95.9956,35.7452,18,0,18
"2503",113.55,22.1667,10,0,8
"2504",88.0924,31.6927,1,0,1
"2505",-3.436,55.3781,36,0,8
"2506",5.2913,52.1326,10,0,0
"2507",101,15,43,1,31
"2508",138,36,274,6,32
"2509",103.8333,1.2833,108,0,78
"2510",84.25,28.1667,1,0,1
"2511",112.5,2.5,29,0,18
"2512",-123.1207,49.2827,8,0,3
"2513",151.2093,-33.8688,6,0,4
"2514",144.9631,-37.8136,9,0,4
"2515",153.4,-28.0167,9,0,1
"2516",104.9167,11.55,1,0,1
"2517",81,7,1,0,1
"2518",9,51,159,0,16
"2519",26,64,6,0,1
"2520",54,24,21,0,5
"2521",122,13,3,1,1
"2522",78,21,5,0,3
"2523",12,43,2036,52,149
"2524",16,63,15,0,0
"2525",-4,40,120,0,2
"2526",138.6007,-34.9285,3,0,2
"2527",4,50.8333,8,0,1
"2528",30,26,2,0,1
"2529",35.8623,33.8547,13,0,0
"2530",44,33,26,0,0
"2531",57,21,6,0,1
"2532",65,33,1,0,0
"2533",50.55,26.0275,49,0,0
"2534",47.75,29.5,56,0,0
"2535",1.6596,28.0339,3,0,0
"2536",15.2,45.1,7,0,0
"2537",8.2275,46.8182,42,0,0
"2538",14.5501,47.5162,18,0,0
"2539",35,31,10,0,1
"2540",69.3451,30.3753,4,0,0
"2541",-51.9253,-14.235,2,0,0
"2542",43.3569,42.3154,3,0,0
"2543",21.8243,39.0742,7,0,0
"2544",21.7453,41.6086,1,0,0
"2545",8.4689,60.472,25,0,0
"2546",24.9668,45.9432,3,0,0
"2547",25.0136,58.5953,1,0,0
"2548",12.4578,43.9424,8,0,0
"2549",27.9534,53.7098,1,0,0
"2550",-19.0208,64.9631,6,0,0
"2551",23.8813,55.1694,1,0,0
"2552",-102.5528,23.6345,5,0,0
"2553",174.886,-40.9006,1,0,0
"2554",8.6753,9.082,1,0,0
"2555",115.8605,-31.9505,2,1,0
"2556",-7.6921,53.1424,1,0,0
"2557",6.1296,49.8153,1,0,0
"2558",7.4167,43.7333,1,0,0
"2559",51.1839,25.3548,3,0,0
"2560",-78.1834,-1.8312,6,0,0
"2561",47.5769,40.1431,3,0,0
"2562",45.0382,40.0691,1,0,0
"2563",-70.1627,18.7357,1,0,0
"2564",113.9213,-0.7893,2,0,0
"2565",-8.2245,39.3999,2,0,0
"2566",1.5218,42.5063,1,0,0
"2567",145.9707,-41.4545,1,0,0
"2568",24.6032,56.8796,1,0,0
"2569",-7.0926,31.7917,1,0,0
"2570",45,24,1,0,0
"2571",-14.4524,14.4974,1,0,0
"2572",-85.3232,51.2538,18,0,3
"2573",-73.5491,52.9399,1,0,0
"2574",139.638,35.4437,45,0,0
"2575",112.2707,30.9756,67103,2803,33934
"2576",53,32,1501,66,291
"2577",128,36,4335,28,30
"2578",2.2137,46.2276,191,3,12
"2579",113.4244,23.3417,1350,7,1059
"2580",113.614,33.882,1272,22,1205
"2581",120.0934,29.1832,1206,1,1069
"2582",111.7088,27.6104,1018,4,887
"2583",117.2264,31.8257,990,6,917
"2584",115.7221,27.614,935,1,850
"2585",118.1498,36.3427,758,6,460
"2586",139.638,35.4437,705,6,10
"2587",119.455,32.9711,631,0,543
"2588",107.874,30.0572,576,6,469
"2589",102.7103,30.6171,538,3,386
"2590",127.7615,47.862,480,13,356
"2591",9.5018,56.2639,4,0,0
"2592",116.4142,40.1824,414,8,282
"2593",121.4491,31.202,337,3,292
"2594",116.1306,39.549,318,6,296
"2595",117.9874,26.0789,296,1,255
"2596",108.7881,23.8298,252,2,192
"2597",108.8701,35.1917,245,1,216
"2598",101.487,24.974,174,2,168
"2599",109.7453,19.1959,168,5,151
"2600",106.8748,26.8154,146,2,114
"2601",117.323,39.3054,136,3,111
"2602",112.2922,37.5777,133,0,119
"2603",101.0583,37.8099,91,2,85
"2604",114.2,22.3,100,2,36
"2605",122.6085,41.2956,122,1,103
"2606",126.1923,43.6661,93,1,83
"2607",15.473,49.8175,3,0,0
"2608",85.2401,41.1129,76,3,66
"2609",113.9448,44.0935,75,0,54
"2610",106.1655,37.2692,74,0,69
"2611",121,23.7,41,1,12
"2612",108,16,16,0,16
"2613",90,60,3,0,2
"2614",95.9956,35.7452,18,0,18
"2615",113.55,22.1667,10,0,8
"2616",88.0924,31.6927,1,0,1
"2617",-3.436,55.3781,40,0,8
"2618",5.2913,52.1326,18,0,0
"2619",101,15,43,1,31
"2620",138,36,293,6,43
"2621",103.8333,1.2833,110,0,78
"2622",84.25,28.1667,1,0,1
"2623",112.5,2.5,36,0,22
"2624",-123.1207,49.2827,9,0,3
"2625",151.2093,-33.8688,13,0,4
"2626",144.9631,-37.8136,9,0,4
"2627",153.4,-28.0167,11,0,1
"2628",104.9167,11.55,1,0,1
"2629",81,7,1,0,1
"2630",9,51,196,0,16
"2631",26,64,6,0,1
"2632",54,24,27,0,5
"2633",122,13,3,1,1
"2634",78,21,5,0,3
"2635",12,43,2502,79,160
"2636",16,63,21,0,0
"2637",-4,40,165,1,2
"2638",138.6007,-34.9285,3,0,2
"2639",4,50.8333,13,0,1
"2640",30,26,2,0,1
"2641",35.8623,33.8547,13,0,0
"2642",44,33,32,0,0
"2643",57,21,12,0,2
"2644",65,33,1,0,0
"2645",50.55,26.0275,49,0,0
"2646",47.75,29.5,56,0,0
"2647",1.6596,28.0339,5,0,0
"2648",15.2,45.1,9,0,0
"2649",8.2275,46.8182,56,0,2
"2650",14.5501,47.5162,21,0,0
"2651",35,31,12,0,1
"2652",69.3451,30.3753,5,0,0
"2653",-51.9253,-14.235,2,0,0
"2654",43.3569,42.3154,3,0,0
"2655",21.8243,39.0742,7,0,0
"2656",21.7453,41.6086,1,0,0
"2657",8.4689,60.472,32,0,0
"2658",24.9668,45.9432,3,0,0
"2659",25.0136,58.5953,2,0,0
"2660",12.4578,43.9424,10,1,0
"2661",27.9534,53.7098,1,0,0
"2662",-19.0208,64.9631,11,0,0
"2663",23.8813,55.1694,1,0,0
"2664",-102.5528,23.6345,5,0,1
"2665",174.886,-40.9006,1,0,0
"2666",8.6753,9.082,1,0,0
"2667",115.8605,-31.9505,2,1,0
"2668",-7.6921,53.1424,2,0,0
"2669",6.1296,49.8153,1,0,0
"2670",7.4167,43.7333,1,0,0
"2671",51.1839,25.3548,7,0,0
"2672",-78.1834,-1.8312,7,0,0
"2673",47.5769,40.1431,3,0,0
"2674",45.0382,40.0691,1,0,0
"2675",-70.1627,18.7357,1,0,0
"2676",113.9213,-0.7893,2,0,0
"2677",-8.2245,39.3999,2,0,0
"2678",1.5218,42.5063,1,0,0
"2679",145.9707,-41.4545,1,0,0
"2680",24.6032,56.8796,1,0,0
"2681",-7.0926,31.7917,1,0,0
"2682",45,24,1,0,0
"2683",-14.4524,14.4974,2,0,0
"2684",-63.6167,-38.4161,1,0,0
"2685",-71.543,-35.6751,1,0,0
"2686",36.51,31.24,1,0,0
"2687",31.1656,48.3794,1,0,0
"2688",-85.3232,51.2538,20,0,3
"2689",-73.5491,52.9399,1,0,0
"2690",139.638,35.4437,45,0,0
"2691",112.2707,30.9756,67217,2835,36208
"2692",53,32,2336,77,291
"2693",128,36,5186,28,30
"2694",2.2137,46.2276,204,4,12
"2695",113.4244,23.3417,1350,7,1101
"2696",113.614,33.882,1272,22,1231
"2697",120.0934,29.1832,1213,1,1093
"2698",111.7088,27.6104,1018,4,906
"2699",117.2264,31.8257,990,6,936
"2700",115.7221,27.614,935,1,870
"2701",118.1498,36.3427,758,6,511
"2702",139.638,35.4437,706,6,10
"2703",119.455,32.9711,631,0,562
"2704",107.874,30.0572,576,6,490
"2705",102.7103,30.6171,538,3,394
"2706",127.7615,47.862,480,13,366
"2707",9.5018,56.2639,6,0,0
"2708",116.4142,40.1824,414,8,288
"2709",121.4491,31.202,338,3,294
"2710",116.1306,39.549,318,6,300
"2711",117.9874,26.0789,296,1,260
"2712",108.7881,23.8298,252,2,202
"2713",108.8701,35.1917,245,1,216
"2714",101.487,24.974,174,2,169
"2715",109.7453,19.1959,168,5,155
"2716",106.8748,26.8154,146,2,114
"2717",117.323,39.3054,136,3,124
"2718",112.2922,37.5777,133,0,124
"2719",101.0583,37.8099,91,2,86
"2720",114.2,22.3,100,2,37
"2721",122.6085,41.2956,125,1,106
"2722",126.1923,43.6661,93,1,83
"2723",15.473,49.8175,5,0,0
"2724",85.2401,41.1129,76,3,68
"2725",113.9448,44.0935,75,1,59
"2726",106.1655,37.2692,74,0,69
"2727",121,23.7,42,1,12
"2728",108,16,16,0,16
"2729",90,60,3,0,2
"2730",95.9956,35.7452,18,0,18
"2731",113.55,22.1667,10,0,9
"2732",88.0924,31.6927,1,0,1
"2733",-3.436,55.3781,51,0,8
"2734",5.2913,52.1326,24,0,0
"2735",101,15,43,1,31
"2736",138,36,331,6,43
"2737",103.8333,1.2833,110,0,78
"2738",84.25,28.1667,1,0,1
"2739",112.5,2.5,50,0,22
"2740",-123.1207,49.2827,12,0,3
"2741",151.2093,-33.8688,22,1,4
"2742",144.9631,-37.8136,10,0,4
"2743",153.4,-28.0167,11,0,1
"2744",104.9167,11.55,1,0,1
"2745",81,7,1,0,1
"2746",9,51,262,0,16
"2747",26,64,6,0,1
"2748",54,24,27,0,5
"2749",122,13,3,1,1
"2750",78,21,28,0,3
"2751",12,43,3089,107,276
"2752",16,63,35,0,0
"2753",-4,40,222,2,2
"2754",138.6007,-34.9285,5,0,2
"2755",4,50.8333,23,0,1
"2756",30,26,2,0,1
"2757",35.8623,33.8547,13,0,1
"2758",44,33,35,2,0
"2759",57,21,15,0,2
"2760",65,33,1,0,0
"2761",50.55,26.0275,52,0,0
"2762",47.75,29.5,56,0,0
"2763",1.6596,28.0339,12,0,0
"2764",15.2,45.1,10,0,0
"2765",8.2275,46.8182,90,0,3
"2766",14.5501,47.5162,29,0,0
"2767",35,31,15,0,1
"2768",69.3451,30.3753,5,0,0
"2769",-51.9253,-14.235,4,0,0
"2770",43.3569,42.3154,3,0,0
"2771",21.8243,39.0742,9,0,0
"2772",21.7453,41.6086,1,0,0
"2773",8.4689,60.472,56,0,0
"2774",24.9668,45.9432,4,0,1
"2775",25.0136,58.5953,2,0,0
"2776",12.4578,43.9424,16,1,0
"2777",27.9534,53.7098,6,0,0
"2778",-19.0208,64.9631,26,0,0
"2779",23.8813,55.1694,1,0,0
"2780",-102.5528,23.6345,5,0,1
"2781",174.886,-40.9006,3,0,0
"2782",8.6753,9.082,1,0,0
"2783",115.8605,-31.9505,2,1,0
"2784",-7.6921,53.1424,6,0,0
"2785",6.1296,49.8153,1,0,0
"2786",7.4167,43.7333,1,0,0
"2787",51.1839,25.3548,8,0,0
"2788",-78.1834,-1.8312,10,0,0
"2789",47.5769,40.1431,3,0,0
"2790",45.0382,40.0691,1,0,0
"2791",-70.1627,18.7357,1,0,0
"2792",113.9213,-0.7893,2,0,0
"2793",-8.2245,39.3999,5,0,0
"2794",1.5218,42.5063,1,0,0
"2795",145.9707,-41.4545,1,0,0
"2796",24.6032,56.8796,1,0,0
"2797",-7.0926,31.7917,1,0,0
"2798",45,24,1,0,0
"2799",-14.4524,14.4974,4,0,0
"2800",-63.6167,-38.4161,1,0,0
"2801",-71.543,-35.6751,1,0,0
"2802",36.51,31.24,1,0,0
"2803",31.1656,48.3794,1,0,0
"2804",19.5033,47.1625,2,0,0
"2805",130.8456,-12.4634,1,0,0
"2806",9.55,47.14,1,0,0
"2807",19.1451,51.9194,1,0,0
"2808",9,34,1,0,0
"2809",-85.3232,51.2538,20,0,3
"2810",-73.5491,52.9399,1,0,0
"2811",139.638,35.4437,45,0,0
"2812",112.2707,30.9756,67332,2871,38557
"2813",53,32,2922,92,552
"2814",128,36,5621,35,41
"2815",2.2137,46.2276,285,4,12
"2816",113.4244,23.3417,1350,7,1133
"2817",113.614,33.882,1272,22,1234
"2818",120.0934,29.1832,1213,1,1114
"2819",111.7088,27.6104,1018,4,916
"2820",117.2264,31.8257,990,6,956
"2821",115.7221,27.614,935,1,884
"2822",118.1498,36.3427,758,6,516
"2823",139.638,35.4437,706,6,10
"2824",119.455,32.9711,631,0,577
"2825",107.874,30.0572,576,6,502
"2826",102.7103,30.6171,538,3,406
"2827",127.7615,47.862,480,13,373
"2828",9.5018,56.2639,10,0,0
"2829",116.4142,40.1824,418,8,297
"2830",121.4491,31.202,338,3,298
"2831",116.1306,39.549,318,6,301
"2832",117.9874,26.0789,296,1,270
"2833",108.7881,23.8298,252,2,210
"2834",108.8701,35.1917,245,1,223
"2835",101.487,24.974,174,2,169
"2836",109.7453,19.1959,168,5,158
"2837",106.8748,26.8154,146,2,114
"2838",117.323,39.3054,136,3,124
"2839",112.2922,37.5777,133,0,124
"2840",101.0583,37.8099,91,2,87
"2841",114.2,22.3,105,2,37
"2842",122.6085,41.2956,125,1,106
"2843",126.1923,43.6661,93,1,86
"2844",15.473,49.8175,8,0,0
"2845",85.2401,41.1129,76,3,69
"2846",113.9448,44.0935,75,1,63
"2847",106.1655,37.2692,75,0,69
"2848",121,23.7,42,1,12
"2849",108,16,16,0,16
"2850",90,60,3,0,2
"2851",95.9956,35.7452,18,0,18
"2852",113.55,22.1667,10,0,9
"2853",-6.9118,61.8926,1,0,0
"2854",88.0924,31.6927,1,0,1
"2855",-62.8333,17.9,3,0,0
"2856",-5.3536,36.1408,1,0,0
"2857",-3.436,55.3781,85,0,8
"2858",5.2913,52.1326,38,0,0
"2859",101,15,47,1,31
"2860",138,36,360,6,43
"2861",103.8333,1.2833,117,0,78
"2862",84.25,28.1667,1,0,1
"2863",112.5,2.5,50,0,22
"2864",-123.1207,49.2827,13,0,3
"2865",151.2093,-33.8688,22,1,4
"2866",144.9631,-37.8136,10,0,7
"2867",153.4,-28.0167,13,0,8
"2868",104.9167,11.55,1,0,1
"2869",81,7,1,0,1
"2870",9,51,482,0,16
"2871",26,64,12,0,1
"2872",54,24,29,0,5
"2873",122,13,3,1,1
"2874",78,21,30,0,3
"2875",12,43,3858,148,414
"2876",16,63,94,0,0
"2877",-4,40,259,3,2
"2878",138.6007,-34.9285,5,0,2
"2879",4,50.8333,50,0,1
"2880",30,26,3,0,1
"2881",35.8623,33.8547,16,0,1
"2882",44,33,35,2,0
"2883",57,21,16,0,2
"2884",65,33,1,0,0
"2885",50.55,26.0275,55,0,0
"2886",47.75,29.5,58,0,0
"2887",1.6596,28.0339,12,0,0
"2888",15.2,45.1,10,0,0
"2889",8.2275,46.8182,114,1,3
"2890",14.5501,47.5162,41,0,0
"2891",35,31,20,0,1
"2892",69.3451,30.3753,5,0,0
"2893",-51.9253,-14.235,4,0,0
"2894",43.3569,42.3154,4,0,0
"2895",21.8243,39.0742,31,0,0
"2896",21.7453,41.6086,1,0,0
"2897",8.4689,60.472,87,0,0
"2898",24.9668,45.9432,6,0,1
"2899",25.0136,58.5953,3,0,0
"2900",12.4578,43.9424,21,1,0
"2901",27.9534,53.7098,6,0,0
"2902",-19.0208,64.9631,34,0,0
"2903",23.8813,55.1694,1,0,0
"2904",-102.5528,23.6345,5,0,1
"2905",174.886,-40.9006,3,0,0
"2906",8.6753,9.082,1,0,0
"2907",115.8605,-31.9505,3,1,0
"2908",-7.6921,53.1424,6,0,0
"2909",6.1296,49.8153,1,0,0
"2910",7.4167,43.7333,1,0,0
"2911",51.1839,25.3548,8,0,0
"2912",-78.1834,-1.8312,13,0,0
"2913",47.5769,40.1431,6,0,0
"2914",45.0382,40.0691,1,0,0
"2915",-70.1627,18.7357,1,0,0
"2916",113.9213,-0.7893,2,0,0
"2917",-8.2245,39.3999,8,0,0
"2918",1.5218,42.5063,1,0,0
"2919",145.9707,-41.4545,1,0,0
"2920",24.6032,56.8796,1,0,0
"2921",-7.0926,31.7917,2,0,0
"2922",45,24,5,0,0
"2923",-14.4524,14.4974,4,0,0
"2924",-63.6167,-38.4161,1,0,0
"2925",-71.543,-35.6751,4,0,0
"2926",36.51,31.24,1,0,0
"2927",31.1656,48.3794,1,0,0
"2928",19.5033,47.1625,2,0,0
"2929",130.8456,-12.4634,1,0,0
"2930",9.55,47.14,1,0,0
"2931",19.1451,51.9194,1,0,0
"2932",9,34,1,0,0
"2933",17.6791,43.9159,2,0,0
"2934",14.9955,46.1512,2,0,0
"2935",22.9375,-30.5595,1,0,0
"2936",-85.3232,51.2538,22,0,3
"2937",-73.5491,52.9399,2,0,0
"2938",139.638,35.4437,45,0,0
"2939",112.2707,30.9756,67466,2902,40592
"2940",53,32,3513,107,739
"2941",128,36,6088,35,41
"2942",2.2137,46.2276,377,6,12
"2943",113.4244,23.3417,1351,7,1181
"2944",113.614,33.882,1272,22,1239
"2945",120.0934,29.1832,1215,1,1124
"2946",111.7088,27.6104,1018,4,938
"2947",117.2264,31.8257,990,6,970
"2948",115.7221,27.614,935,1,901
"2949",118.1498,36.3427,758,6,578
"2950",139.638,35.4437,706,6,10
"2951",119.455,32.9711,631,0,583
"2952",107.874,30.0572,576,6,512
"2953",102.7103,30.6171,539,3,425
"2954",127.7615,47.862,481,13,379
"2955",9.5018,56.2639,10,0,0
"2956",116.4142,40.1824,418,8,297
"2957",121.4491,31.202,339,3,303
"2958",116.1306,39.549,318,6,304
"2959",117.9874,26.0789,296,1,277
"2960",108.7881,23.8298,252,2,214
"2961",108.8701,35.1917,245,1,224
"2962",101.487,24.974,174,2,169
"2963",109.7453,19.1959,168,6,158
"2964",106.8748,26.8154,146,2,114
"2965",117.323,39.3054,136,3,128
"2966",112.2922,37.5777,133,0,126
"2967",101.0583,37.8099,102,2,87
"2968",114.2,22.3,105,2,43
"2969",122.6085,41.2956,125,1,106
"2970",126.1923,43.6661,93,1,88
"2971",15.473,49.8175,12,0,0
"2972",85.2401,41.1129,76,3,70
"2973",113.9448,44.0935,75,1,65
"2974",106.1655,37.2692,75,0,69
"2975",121,23.7,44,1,12
"2976",108,16,16,0,16
"2977",90,60,4,0,2
"2978",95.9956,35.7452,18,0,18
"2979",113.55,22.1667,10,0,9
"2980",-6.9118,61.8926,1,0,0
"2981",88.0924,31.6927,1,0,1
"2982",-62.8333,17.9,3,0,0
"2983",-5.3536,36.1408,1,0,0
"2984",-3.436,55.3781,115,1,8
"2985",5.2913,52.1326,82,0,0
"2986",101,15,48,1,31
"2987",138,36,420,6,46
"2988",103.8333,1.2833,130,0,78
"2989",84.25,28.1667,1,0,1
"2990",112.5,2.5,83,0,22
"2991",-123.1207,49.2827,21,0,3
"2992",151.2093,-33.8688,26,1,4
"2993",144.9631,-37.8136,10,0,7
"2994",153.4,-28.0167,13,0,8
"2995",104.9167,11.55,1,0,1
"2996",81,7,1,0,1
"2997",9,51,670,0,17
"2998",26,64,15,0,1
"2999",54,24,29,0,5
"3000",122,13,5,1,1
"3001",78,21,31,0,3
"3002",12,43,4636,197,523
"3003",16,63,101,0,0
"3004",-4,40,400,5,2
"3005",138.6007,-34.9285,7,0,2
"3006",4,50.8333,109,0,1
"3007",30,26,15,0,1
"3008",35.8623,33.8547,22,0,1
"3009",44,33,40,3,0
"3010",57,21,16,0,2
"3011",65,33,1,0,0
"3012",50.55,26.0275,60,0,4
"3013",47.75,29.5,58,0,0
"3014",1.6596,28.0339,17,0,0
"3015",15.2,45.1,11,0,0
"3016",8.2275,46.8182,214,1,3
"3017",14.5501,47.5162,55,0,0
"3018",35,31,37,0,2
"3019",69.3451,30.3753,6,0,0
"3020",-51.9253,-14.235,13,0,0
"3021",43.3569,42.3154,4,0,0
"3022",21.8243,39.0742,45,0,0
"3023",21.7453,41.6086,3,0,0
"3024",8.4689,60.472,108,0,0
"3025",24.9668,45.9432,9,0,1
"3026",25.0136,58.5953,10,0,0
"3027",12.4578,43.9424,21,1,0
"3028",27.9534,53.7098,6,0,0
"3029",-19.0208,64.9631,43,0,0
"3030",23.8813,55.1694,1,0,0
"3031",-102.5528,23.6345,6,0,1
"3032",174.886,-40.9006,4,0,0
"3033",8.6753,9.082,1,0,0
"3034",115.8605,-31.9505,3,1,0
"3035",-7.6921,53.1424,18,0,0
"3036",6.1296,49.8153,2,0,0
"3037",7.4167,43.7333,1,0,0
"3038",51.1839,25.3548,8,0,0
"3039",-78.1834,-1.8312,13,0,0
"3040",47.5769,40.1431,6,0,0
"3041",45.0382,40.0691,1,0,0
"3042",-70.1627,18.7357,2,0,0
"3043",113.9213,-0.7893,4,0,0
"3044",-8.2245,39.3999,13,0,0
"3045",1.5218,42.5063,1,0,0
"3046",145.9707,-41.4545,1,0,0
"3047",24.6032,56.8796,1,0,0
"3048",-7.0926,31.7917,2,0,0
"3049",45,24,5,0,0
"3050",-14.4524,14.4974,4,0,0
"3051",-63.6167,-38.4161,2,0,0
"3052",-71.543,-35.6751,4,0,0
"3053",36.51,31.24,1,0,0
"3054",31.1656,48.3794,1,0,0
"3055",19.5033,47.1625,2,0,0
"3056",9.55,47.14,1,0,0
"3057",19.1451,51.9194,5,0,0
"3058",9,34,1,0,0
"3059",17.6791,43.9159,2,0,0
"3060",14.9955,46.1512,7,0,0
"3061",22.9375,-30.5595,1,0,0
"3062",90.4336,27.5142,1,0,0
"3063",11.5021,3.848,1,0,0
"3064",-74.2973,4.5709,1,0,0
"3065",-83.7534,9.7489,1,0,0
"3066",-75.0152,-9.19,1,0,0
