"","lng","lat"
"2345",12.4578,43.9424
"2346",27.9534,53.7098
"2347",-19.0208,64.9631
"2348",23.8813,55.1694
"2349",-102.5528,23.6345
"2350",174.886,-40.9006
"2351",8.6753,9.082
"2352",115.8605,-31.9505
"2353",-7.6921,53.1424
"2354",6.1296,49.8153
"2355",7.4167,43.7333
"2356",51.1839,25.3548
"2357",-85.3232,51.2538
"2358",-73.5491,52.9399
"2359",139.638,35.4437
"2360",112.2707,30.9756
"2361",53,32
"2362",128,36
"2363",2.2137,46.2276
"2364",113.4244,23.3417
"2365",113.614,33.882
"2366",120.0934,29.1832
"2367",111.7088,27.6104
"2368",117.2264,31.8257
"2369",115.7221,27.614
"2370",118.1498,36.3427
"2371",139.638,35.4437
"2372",119.455,32.9711
"2373",107.874,30.0572
"2374",102.7103,30.6171
"2375",127.7615,47.862
"2376",9.5018,56.2639
"2377",116.4142,40.1824
"2378",121.4491,31.202
"2379",116.1306,39.549
"2380",117.9874,26.0789
"2381",108.7881,23.8298
"2382",108.8701,35.1917
"2383",101.487,24.974
"2384",109.7453,19.1959
"2385",106.8748,26.8154
"2386",117.323,39.3054
"2387",112.2922,37.5777
"2388",101.0583,37.8099
"2389",114.2,22.3
"2390",122.6085,41.2956
"2391",126.1923,43.6661
"2392",85.2401,41.1129
"2393",113.9448,44.0935
"2394",106.1655,37.2692
"2395",121,23.7
"2396",108,16
"2397",90,60
"2398",95.9956,35.7452
"2399",113.55,22.1667
"2400",88.0924,31.6927
"2401",-3.436,55.3781
"2402",5.2913,52.1326
"2403",101,15
"2404",138,36
"2405",103.8333,1.2833
"2406",84.25,28.1667
"2407",112.5,2.5
"2408",-123.1207,49.2827
"2409",151.2093,-33.8688
"2410",144.9631,-37.8136
"2411",153.4,-28.0167
"2412",104.9167,11.55
"2413",81,7
"2414",9,51
"2415",26,64
"2416",54,24
"2417",122,13
"2418",78,21
"2419",12,43
"2420",16,63
"2421",-4,40
"2422",138.6007,-34.9285
"2423",4,50.8333
"2424",30,26
"2425",35.8623,33.8547
"2426",44,33
"2427",57,21
"2428",65,33
"2429",50.55,26.0275
"2430",47.75,29.5
"2431",1.6596,28.0339
"2432",15.2,45.1
"2433",8.2275,46.8182
"2434",14.5501,47.5162
"2435",35,31
"2436",69.3451,30.3753
"2437",-51.9253,-14.235
"2438",43.3569,42.3154
"2439",21.8243,39.0742
"2440",21.7453,41.6086
"2441",8.4689,60.472
"2442",24.9668,45.9432
"2443",25.0136,58.5953
"2444",12.4578,43.9424
"2445",27.9534,53.7098
"2446",-19.0208,64.9631
"2447",23.8813,55.1694
"2448",-102.5528,23.6345
"2449",174.886,-40.9006
"2450",8.6753,9.082
"2451",115.8605,-31.9505
"2452",-7.6921,53.1424
"2453",6.1296,49.8153
"2454",7.4167,43.7333
"2455",51.1839,25.3548
"2456",-78.1834,-1.8312
"2457",47.5769,40.1431
"2458",45.0382,40.0691
"2459",-70.1627,18.7357
"2460",-85.3232,51.2538
"2461",-73.5491,52.9399
"2462",139.638,35.4437
"2463",112.2707,30.9756
"2464",53,32
"2465",128,36
"2466",2.2137,46.2276
"2467",113.4244,23.3417
"2468",113.614,33.882
"2469",120.0934,29.1832
"2470",111.7088,27.6104
"2471",117.2264,31.8257
"2472",115.7221,27.614
"2473",118.1498,36.3427
"2474",139.638,35.4437
"2475",119.455,32.9711
"2476",107.874,30.0572
"2477",102.7103,30.6171
"2478",127.7615,47.862
"2479",9.5018,56.2639
"2480",116.4142,40.1824
"2481",121.4491,31.202
"2482",116.1306,39.549
"2483",117.9874,26.0789
"2484",108.7881,23.8298
"2485",108.8701,35.1917
"2486",101.487,24.974
"2487",109.7453,19.1959
"2488",106.8748,26.8154
"2489",117.323,39.3054
"2490",112.2922,37.5777
"2491",101.0583,37.8099
"2492",114.2,22.3
"2493",122.6085,41.2956
"2494",126.1923,43.6661
"2495",15.473,49.8175
"2496",85.2401,41.1129
"2497",113.9448,44.0935
"2498",106.1655,37.2692
"2499",121,23.7
"2500",108,16
"2501",90,60
"2502",95.9956,35.7452
"2503",113.55,22.1667
"2504",88.0924,31.6927
"2505",-3.436,55.3781
"2506",5.2913,52.1326
"2507",101,15
"2508",138,36
"2509",103.8333,1.2833
"2510",84.25,28.1667
"2511",112.5,2.5
"2512",-123.1207,49.2827
"2513",151.2093,-33.8688
"2514",144.9631,-37.8136
"2515",153.4,-28.0167
"2516",104.9167,11.55
"2517",81,7
"2518",9,51
"2519",26,64
"2520",54,24
"2521",122,13
"2522",78,21
"2523",12,43
"2524",16,63
"2525",-4,40
"2526",138.6007,-34.9285
"2527",4,50.8333
"2528",30,26
"2529",35.8623,33.8547
"2530",44,33
"2531",57,21
"2532",65,33
"2533",50.55,26.0275
"2534",47.75,29.5
"2535",1.6596,28.0339
"2536",15.2,45.1
"2537",8.2275,46.8182
"2538",14.5501,47.5162
"2539",35,31
"2540",69.3451,30.3753
"2541",-51.9253,-14.235
"2542",43.3569,42.3154
"2543",21.8243,39.0742
"2544",21.7453,41.6086
"2545",8.4689,60.472
"2546",24.9668,45.9432
"2547",25.0136,58.5953
"2548",12.4578,43.9424
"2549",27.9534,53.7098
"2550",-19.0208,64.9631
"2551",23.8813,55.1694
"2552",-102.5528,23.6345
"2553",174.886,-40.9006
"2554",8.6753,9.082
"2555",115.8605,-31.9505
"2556",-7.6921,53.1424
"2557",6.1296,49.8153
"2558",7.4167,43.7333
"2559",51.1839,25.3548
"2560",-78.1834,-1.8312
"2561",47.5769,40.1431
"2562",45.0382,40.0691
"2563",-70.1627,18.7357
"2564",113.9213,-0.7893
"2565",-8.2245,39.3999
"2566",1.5218,42.5063
"2567",145.9707,-41.4545
"2568",24.6032,56.8796
"2569",-7.0926,31.7917
"2570",45,24
"2571",-14.4524,14.4974
"2572",-85.3232,51.2538
"2573",-73.5491,52.9399
"2574",139.638,35.4437
"2575",112.2707,30.9756
"2576",53,32
"2577",128,36
"2578",2.2137,46.2276
"2579",113.4244,23.3417
"2580",113.614,33.882
"2581",120.0934,29.1832
"2582",111.7088,27.6104
"2583",117.2264,31.8257
"2584",115.7221,27.614
"2585",118.1498,36.3427
"2586",139.638,35.4437
"2587",119.455,32.9711
"2588",107.874,30.0572
"2589",102.7103,30.6171
"2590",127.7615,47.862
"2591",9.5018,56.2639
"2592",116.4142,40.1824
"2593",121.4491,31.202
"2594",116.1306,39.549
"2595",117.9874,26.0789
"2596",108.7881,23.8298
"2597",108.8701,35.1917
"2598",101.487,24.974
"2599",109.7453,19.1959
"2600",106.8748,26.8154
"2601",117.323,39.3054
"2602",112.2922,37.5777
"2603",101.0583,37.8099
"2604",114.2,22.3
"2605",122.6085,41.2956
"2606",126.1923,43.6661
"2607",15.473,49.8175
"2608",85.2401,41.1129
"2609",113.9448,44.0935
"2610",106.1655,37.2692
"2611",121,23.7
"2612",108,16
"2613",90,60
"2614",95.9956,35.7452
"2615",113.55,22.1667
"2616",88.0924,31.6927
"2617",-3.436,55.3781
"2618",5.2913,52.1326
"2619",101,15
"2620",138,36
"2621",103.8333,1.2833
"2622",84.25,28.1667
"2623",112.5,2.5
"2624",-123.1207,49.2827
"2625",151.2093,-33.8688
"2626",144.9631,-37.8136
"2627",153.4,-28.0167
"2628",104.9167,11.55
"2629",81,7
"2630",9,51
"2631",26,64
"2632",54,24
"2633",122,13
"2634",78,21
"2635",12,43
"2636",16,63
"2637",-4,40
"2638",138.6007,-34.9285
"2639",4,50.8333
"2640",30,26
"2641",35.8623,33.8547
"2642",44,33
"2643",57,21
"2644",65,33
"2645",50.55,26.0275
"2646",47.75,29.5
"2647",1.6596,28.0339
"2648",15.2,45.1
"2649",8.2275,46.8182
"2650",14.5501,47.5162
"2651",35,31
"2652",69.3451,30.3753
"2653",-51.9253,-14.235
"2654",43.3569,42.3154
"2655",21.8243,39.0742
"2656",21.7453,41.6086
"2657",8.4689,60.472
"2658",24.9668,45.9432
"2659",25.0136,58.5953
"2660",12.4578,43.9424
"2661",27.9534,53.7098
"2662",-19.0208,64.9631
"2663",23.8813,55.1694
"2664",-102.5528,23.6345
"2665",174.886,-40.9006
"2666",8.6753,9.082
"2667",115.8605,-31.9505
"2668",-7.6921,53.1424
"2669",6.1296,49.8153
"2670",7.4167,43.7333
"2671",51.1839,25.3548
"2672",-78.1834,-1.8312
"2673",47.5769,40.1431
"2674",45.0382,40.0691
"2675",-70.1627,18.7357
"2676",113.9213,-0.7893
"2677",-8.2245,39.3999
"2678",1.5218,42.5063
"2679",145.9707,-41.4545
"2680",24.6032,56.8796
"2681",-7.0926,31.7917
"2682",45,24
"2683",-14.4524,14.4974
"2684",-63.6167,-38.4161
"2685",-71.543,-35.6751
"2686",36.51,31.24
"2687",31.1656,48.3794
"2688",-85.3232,51.2538
"2689",-73.5491,52.9399
"2690",139.638,35.4437
"2691",112.2707,30.9756
"2692",53,32
"2693",128,36
"2694",2.2137,46.2276
"2695",113.4244,23.3417
"2696",113.614,33.882
"2697",120.0934,29.1832
"2698",111.7088,27.6104
"2699",117.2264,31.8257
"2700",115.7221,27.614
"2701",118.1498,36.3427
"2702",139.638,35.4437
"2703",119.455,32.9711
"2704",107.874,30.0572
"2705",102.7103,30.6171
"2706",127.7615,47.862
"2707",9.5018,56.2639
"2708",116.4142,40.1824
"2709",121.4491,31.202
"2710",116.1306,39.549
"2711",117.9874,26.0789
"2712",108.7881,23.8298
"2713",108.8701,35.1917
"2714",101.487,24.974
"2715",109.7453,19.1959
"2716",106.8748,26.8154
"2717",117.323,39.3054
"2718",112.2922,37.5777
"2719",101.0583,37.8099
"2720",114.2,22.3
"2721",122.6085,41.2956
"2722",126.1923,43.6661
"2723",15.473,49.8175
"2724",85.2401,41.1129
"2725",113.9448,44.0935
"2726",106.1655,37.2692
"2727",121,23.7
"2728",108,16
"2729",90,60
"2730",95.9956,35.7452
"2731",113.55,22.1667
"2732",88.0924,31.6927
"2733",-3.436,55.3781
"2734",5.2913,52.1326
"2735",101,15
"2736",138,36
"2737",103.8333,1.2833
"2738",84.25,28.1667
"2739",112.5,2.5
"2740",-123.1207,49.2827
"2741",151.2093,-33.8688
"2742",144.9631,-37.8136
"2743",153.4,-28.0167
"2744",104.9167,11.55
"2745",81,7
"2746",9,51
"2747",26,64
"2748",54,24
"2749",122,13
"2750",78,21
"2751",12,43
"2752",16,63
"2753",-4,40
"2754",138.6007,-34.9285
"2755",4,50.8333
"2756",30,26
"2757",35.8623,33.8547
"2758",44,33
"2759",57,21
"2760",65,33
"2761",50.55,26.0275
"2762",47.75,29.5
"2763",1.6596,28.0339
"2764",15.2,45.1
"2765",8.2275,46.8182
"2766",14.5501,47.5162
"2767",35,31
"2768",69.3451,30.3753
"2769",-51.9253,-14.235
"2770",43.3569,42.3154
"2771",21.8243,39.0742
"2772",21.7453,41.6086
"2773",8.4689,60.472
"2774",24.9668,45.9432
"2775",25.0136,58.5953
"2776",12.4578,43.9424
"2777",27.9534,53.7098
"2778",-19.0208,64.9631
"2779",23.8813,55.1694
"2780",-102.5528,23.6345
"2781",174.886,-40.9006
"2782",8.6753,9.082
"2783",115.8605,-31.9505
"2784",-7.6921,53.1424
"2785",6.1296,49.8153
"2786",7.4167,43.7333
"2787",51.1839,25.3548
"2788",-78.1834,-1.8312
"2789",47.5769,40.1431
"2790",45.0382,40.0691
"2791",-70.1627,18.7357
"2792",113.9213,-0.7893
"2793",-8.2245,39.3999
"2794",1.5218,42.5063
"2795",145.9707,-41.4545
"2796",24.6032,56.8796
"2797",-7.0926,31.7917
"2798",45,24
"2799",-14.4524,14.4974
"2800",-63.6167,-38.4161
"2801",-71.543,-35.6751
"2802",36.51,31.24
"2803",31.1656,48.3794
"2804",19.5033,47.1625
"2805",130.8456,-12.4634
"2806",9.55,47.14
"2807",19.1451,51.9194
"2808",9,34
"2809",-85.3232,51.2538
"2810",-73.5491,52.9399
"2811",139.638,35.4437
"2812",112.2707,30.9756
"2813",53,32
"2814",128,36
"2815",2.2137,46.2276
"2816",113.4244,23.3417
"2817",113.614,33.882
"2818",120.0934,29.1832
"2819",111.7088,27.6104
"2820",117.2264,31.8257
"2821",115.7221,27.614
"2822",118.1498,36.3427
"2823",139.638,35.4437
"2824",119.455,32.9711
"2825",107.874,30.0572
"2826",102.7103,30.6171
"2827",127.7615,47.862
"2828",9.5018,56.2639
"2829",116.4142,40.1824
"2830",121.4491,31.202
"2831",116.1306,39.549
"2832",117.9874,26.0789
"2833",108.7881,23.8298
"2834",108.8701,35.1917
"2835",101.487,24.974
"2836",109.7453,19.1959
"2837",106.8748,26.8154
"2838",117.323,39.3054
"2839",112.2922,37.5777
"2840",101.0583,37.8099
"2841",114.2,22.3
"2842",122.6085,41.2956
"2843",126.1923,43.6661
"2844",15.473,49.8175
"2845",85.2401,41.1129
"2846",113.9448,44.0935
"2847",106.1655,37.2692
"2848",121,23.7
"2849",108,16
"2850",90,60
"2851",95.9956,35.7452
"2852",113.55,22.1667
"2853",-6.9118,61.8926
"2854",88.0924,31.6927
"2855",-62.8333,17.9
"2856",-5.3536,36.1408
"2857",-3.436,55.3781
"2858",5.2913,52.1326
"2859",101,15
"2860",138,36
"2861",103.8333,1.2833
"2862",84.25,28.1667
"2863",112.5,2.5
"2864",-123.1207,49.2827
"2865",151.2093,-33.8688
"2866",144.9631,-37.8136
"2867",153.4,-28.0167
"2868",104.9167,11.55
"2869",81,7
"2870",9,51
"2871",26,64
"2872",54,24
"2873",122,13
"2874",78,21
"2875",12,43
"2876",16,63
"2877",-4,40
"2878",138.6007,-34.9285
"2879",4,50.8333
"2880",30,26
"2881",35.8623,33.8547
"2882",44,33
"2883",57,21
"2884",65,33
"2885",50.55,26.0275
"2886",47.75,29.5
"2887",1.6596,28.0339
"2888",15.2,45.1
"2889",8.2275,46.8182
"2890",14.5501,47.5162
"2891",35,31
"2892",69.3451,30.3753
"2893",-51.9253,-14.235
"2894",43.3569,42.3154
"2895",21.8243,39.0742
"2896",21.7453,41.6086
"2897",8.4689,60.472
"2898",24.9668,45.9432
"2899",25.0136,58.5953
"2900",12.4578,43.9424
"2901",27.9534,53.7098
"2902",-19.0208,64.9631
"2903",23.8813,55.1694
"2904",-102.5528,23.6345
"2905",174.886,-40.9006
"2906",8.6753,9.082
"2907",115.8605,-31.9505
"2908",-7.6921,53.1424
"2909",6.1296,49.8153
"2910",7.4167,43.7333
"2911",51.1839,25.3548
"2912",-78.1834,-1.8312
"2913",47.5769,40.1431
"2914",45.0382,40.0691
"2915",-70.1627,18.7357
"2916",113.9213,-0.7893
"2917",-8.2245,39.3999
"2918",1.5218,42.5063
"2919",145.9707,-41.4545
"2920",24.6032,56.8796
"2921",-7.0926,31.7917
"2922",45,24
"2923",-14.4524,14.4974
"2924",-63.6167,-38.4161
"2925",-71.543,-35.6751
"2926",36.51,31.24
"2927",31.1656,48.3794
"2928",19.5033,47.1625
"2929",130.8456,-12.4634
"2930",9.55,47.14
"2931",19.1451,51.9194
"2932",9,34
"2933",17.6791,43.9159
"2934",14.9955,46.1512
"2935",22.9375,-30.5595
"2936",-85.3232,51.2538
"2937",-73.5491,52.9399
"2938",139.638,35.4437
"2939",112.2707,30.9756
"2940",53,32
"2941",128,36
"2942",2.2137,46.2276
"2943",113.4244,23.3417
"2944",113.614,33.882
"2945",120.0934,29.1832
"2946",111.7088,27.6104
"2947",117.2264,31.8257
"2948",115.7221,27.614
"2949",118.1498,36.3427
"2950",139.638,35.4437
"2951",119.455,32.9711
"2952",107.874,30.0572
"2953",102.7103,30.6171
"2954",127.7615,47.862
"2955",9.5018,56.2639
"2956",116.4142,40.1824
"2957",121.4491,31.202
"2958",116.1306,39.549
"2959",117.9874,26.0789
"2960",108.7881,23.8298
"2961",108.8701,35.1917
"2962",101.487,24.974
"2963",109.7453,19.1959
"2964",106.8748,26.8154
"2965",117.323,39.3054
"2966",112.2922,37.5777
"2967",101.0583,37.8099
"2968",114.2,22.3
"2969",122.6085,41.2956
"2970",126.1923,43.6661
"2971",15.473,49.8175
"2972",85.2401,41.1129
"2973",113.9448,44.0935
"2974",106.1655,37.2692
"2975",121,23.7
"2976",108,16
"2977",90,60
"2978",95.9956,35.7452
"2979",113.55,22.1667
"2980",-6.9118,61.8926
"2981",88.0924,31.6927
"2982",-62.8333,17.9
"2983",-5.3536,36.1408
"2984",-3.436,55.3781
"2985",5.2913,52.1326
"2986",101,15
"2987",138,36
"2988",103.8333,1.2833
"2989",84.25,28.1667
"2990",112.5,2.5
"2991",-123.1207,49.2827
"2992",151.2093,-33.8688
"2993",144.9631,-37.8136
"2994",153.4,-28.0167
"2995",104.9167,11.55
"2996",81,7
"2997",9,51
"2998",26,64
"2999",54,24
"3000",122,13
"3001",78,21
"3002",12,43
"3003",16,63
"3004",-4,40
"3005",138.6007,-34.9285
"3006",4,50.8333
"3007",30,26
"3008",35.8623,33.8547
"3009",44,33
"3010",57,21
"3011",65,33
"3012",50.55,26.0275
"3013",47.75,29.5
"3014",1.6596,28.0339
"3015",15.2,45.1
"3016",8.2275,46.8182
"3017",14.5501,47.5162
"3018",35,31
"3019",69.3451,30.3753
"3020",-51.9253,-14.235
"3021",43.3569,42.3154
"3022",21.8243,39.0742
"3023",21.7453,41.6086
"3024",8.4689,60.472
"3025",24.9668,45.9432
"3026",25.0136,58.5953
"3027",12.4578,43.9424
"3028",27.9534,53.7098
"3029",-19.0208,64.9631
"3030",23.8813,55.1694
"3031",-102.5528,23.6345
"3032",174.886,-40.9006
"3033",8.6753,9.082
"3034",115.8605,-31.9505
"3035",-7.6921,53.1424
"3036",6.1296,49.8153
"3037",7.4167,43.7333
"3038",51.1839,25.3548
"3039",-78.1834,-1.8312
"3040",47.5769,40.1431
"3041",45.0382,40.0691
"3042",-70.1627,18.7357
"3043",113.9213,-0.7893
"3044",-8.2245,39.3999
"3045",1.5218,42.5063
"3046",145.9707,-41.4545
"3047",24.6032,56.8796
"3048",-7.0926,31.7917
"3049",45,24
"3050",-14.4524,14.4974
"3051",-63.6167,-38.4161
"3052",-71.543,-35.6751
"3053",36.51,31.24
"3054",31.1656,48.3794
"3055",19.5033,47.1625
"3056",9.55,47.14
"3057",19.1451,51.9194
"3058",9,34
"3059",17.6791,43.9159
"3060",14.9955,46.1512
"3061",22.9375,-30.5595
"3062",90.4336,27.5142
"3063",11.5021,3.848
"3064",-74.2973,4.5709
"3065",-83.7534,9.7489
"3066",-75.0152,-9.19
"3067",21.0059,44.0165
"3068",19.699,48.669
"3069",0.8248,8.6195
"3070",-85.3232,51.2538
"3071",-116.5765,53.9333
"3072",-73.5491,52.9399
"3073",139.638,35.4437
"3074",12.4534,41.9029
"3075",112.2707,30.9756
"3076",53,32
"3077",128,36
"3078",2.2137,46.2276
"3079",113.4244,23.3417
"3080",113.614,33.882
"3081",120.0934,29.1832
"3082",111.7088,27.6104
"3083",117.2264,31.8257
"3084",115.7221,27.614
"3085",118.1498,36.3427
"3086",139.638,35.4437
"3087",119.455,32.9711
"3088",107.874,30.0572
"3089",102.7103,30.6171
"3090",127.7615,47.862
"3091",9.5018,56.2639
"3092",116.4142,40.1824
"3093",121.4491,31.202
"3094",116.1306,39.549
"3095",117.9874,26.0789
"3096",108.7881,23.8298
"3097",108.8701,35.1917
"3098",101.487,24.974
"3099",109.7453,19.1959
"3100",106.8748,26.8154
"3101",117.323,39.3054
"3102",112.2922,37.5777
"3103",101.0583,37.8099
"3104",114.2,22.3
"3105",122.6085,41.2956
"3106",126.1923,43.6661
"3107",15.473,49.8175
"3108",85.2401,41.1129
"3109",113.9448,44.0935
"3110",106.1655,37.2692
"3111",121,23.7
"3112",108,16
"3113",90,60
"3114",95.9956,35.7452
"3115",113.55,22.1667
"3116",-6.9118,61.8926
"3117",88.0924,31.6927
"3118",-62.8333,17.9
"3119",-5.3536,36.1408
"3120",-3.436,55.3781
"3121",5.2913,52.1326
"3122",101,15
"3123",138,36
"3124",103.8333,1.2833
"3125",84.25,28.1667
"3126",112.5,2.5
"3127",-123.1207,49.2827
"3128",151.2093,-33.8688
"3129",144.9631,-37.8136
"3130",153.4,-28.0167
"3131",104.9167,11.55
"3132",81,7
"3133",9,51
"3134",26,64
"3135",54,24
"3136",122,13
"3137",78,21
"3138",12,43
"3139",16,63
"3140",-4,40
"3141",138.6007,-34.9285
"3142",4,50.8333
"3143",30,26
"3144",35.8623,33.8547
"3145",44,33
"3146",57,21
"3147",65,33
"3148",50.55,26.0275
"3149",47.75,29.5
"3150",1.6596,28.0339
"3151",15.2,45.1
"3152",8.2275,46.8182
"3153",14.5501,47.5162
"3154",35,31
"3155",69.3451,30.3753
"3156",-51.9253,-14.235
"3157",43.3569,42.3154
"3158",21.8243,39.0742
"3159",21.7453,41.6086
"3160",8.4689,60.472
"3161",24.9668,45.9432
"3162",25.0136,58.5953
"3163",12.4578,43.9424
"3164",27.9534,53.7098
"3165",-19.0208,64.9631
"3166",23.8813,55.1694
"3167",-102.5528,23.6345
"3168",174.886,-40.9006
"3169",8.6753,9.082
"3170",115.8605,-31.9505
"3171",-7.6921,53.1424
"3172",6.1296,49.8153
"3173",7.4167,43.7333
"3174",51.1839,25.3548
"3175",-78.1834,-1.8312
"3176",47.5769,40.1431
"3177",45.0382,40.0691
"3178",-70.1627,18.7357
"3179",113.9213,-0.7893
"3180",-8.2245,39.3999
"3181",1.5218,42.5063
"3182",145.9707,-41.4545
"3183",24.6032,56.8796
"3184",-7.0926,31.7917
"3185",45,24
"3186",-14.4524,14.4974
"3187",-63.6167,-38.4161
"3188",-71.543,-35.6751
"3189",36.51,31.24
"3190",31.1656,48.3794
"3191",19.5033,47.1625
"3192",9.55,47.14
"3193",19.1451,51.9194
"3194",9,34
"3195",17.6791,43.9159
"3196",14.9955,46.1512
"3197",22.9375,-30.5595
"3198",90.4336,27.5142
"3199",11.5021,3.848
"3200",-74.2973,4.5709
"3201",-83.7534,9.7489
"3202",-75.0152,-9.19
"3203",21.0059,44.0165
"3204",19.699,48.669
"3205",0.8248,8.6195
"3206",14.3754,35.9375
"3207",-61.0242,14.6415
"3208",-85.3232,51.2538
"3209",-116.5765,53.9333
"3210",-73.5491,52.9399
"3211",139.638,35.4437
"3212",-122.6655,37.6489
"3213",12.4534,41.9029
"3214",112.2707,30.9756
"3215",53,32
"3216",128,36
"3217",2.2137,46.2276
"3218",113.4244,23.3417
"3219",113.614,33.882
"3220",120.0934,29.1832
"3221",111.7088,27.6104
"3222",117.2264,31.8257
"3223",115.7221,27.614
"3224",118.1498,36.3427
"3225",139.638,35.4437
"3226",119.455,32.9711
"3227",107.874,30.0572
"3228",102.7103,30.6171
"3229",127.7615,47.862
"3230",9.5018,56.2639
"3231",116.4142,40.1824
"3232",121.4491,31.202
"3233",116.1306,39.549
"3234",117.9874,26.0789
"3235",108.7881,23.8298
"3236",108.8701,35.1917
"3237",101.487,24.974
"3238",109.7453,19.1959
"3239",106.8748,26.8154
"3240",117.323,39.3054
"3241",112.2922,37.5777
"3242",101.0583,37.8099
"3243",114.2,22.3
"3244",122.6085,41.2956
"3245",126.1923,43.6661
"3246",15.473,49.8175
"3247",85.2401,41.1129
"3248",113.9448,44.0935
"3249",106.1655,37.2692
"3250",121,23.7
"3251",108,16
"3252",90,60
"3253",95.9956,35.7452
"3254",113.55,22.1667
"3255",-6.9118,61.8926
"3256",88.0924,31.6927
"3257",-62.8333,17.9
"3258",-5.3536,36.1408
"3259",-3.436,55.3781
"3260",-53.1258,3.9339
"3261",5.2913,52.1326
"3262",101,15
"3263",138,36
"3264",103.8333,1.2833
"3265",84.25,28.1667
"3266",112.5,2.5
"3267",-123.1207,49.2827
"3268",151.2093,-33.8688
"3269",144.9631,-37.8136
"3270",153.4,-28.0167
"3271",104.9167,11.55
"3272",81,7
"3273",9,51
"3274",26,64
"3275",54,24
"3276",122,13
"3277",78,21
"3278",12,43
"3279",16,63
"3280",-4,40
"3281",138.6007,-34.9285
"3282",4,50.8333
"3283",30,26
"3284",35.8623,33.8547
"3285",44,33
"3286",57,21
"3287",65,33
"3288",50.55,26.0275
"3289",47.75,29.5
"3290",1.6596,28.0339
"3291",15.2,45.1
"3292",8.2275,46.8182
"3293",14.5501,47.5162
"3294",35,31
"3295",69.3451,30.3753
"3296",-51.9253,-14.235
"3297",43.3569,42.3154
"3298",21.8243,39.0742
"3299",21.7453,41.6086
"3300",8.4689,60.472
"3301",24.9668,45.9432
"3302",25.0136,58.5953
"3303",12.4578,43.9424
"3304",27.9534,53.7098
"3305",-19.0208,64.9631
"3306",23.8813,55.1694
"3307",-102.5528,23.6345
"3308",174.886,-40.9006
"3309",8.6753,9.082
"3310",115.8605,-31.9505
"3311",-7.6921,53.1424
"3312",6.1296,49.8153
"3313",7.4167,43.7333
"3314",51.1839,25.3548
"3315",-78.1834,-1.8312
"3316",47.5769,40.1431
"3317",45.0382,40.0691
"3318",-70.1627,18.7357
"3319",113.9213,-0.7893
"3320",-8.2245,39.3999
"3321",1.5218,42.5063
"3322",145.9707,-41.4545
"3323",24.6032,56.8796
"3324",-7.0926,31.7917
"3325",45,24
"3326",-14.4524,14.4974
"3327",-63.6167,-38.4161
"3328",-71.543,-35.6751
"3329",36.51,31.24
"3330",31.1656,48.3794
"3331",19.5033,47.1625
"3332",9.55,47.14
"3333",19.1451,51.9194
"3334",9,34
"3335",17.6791,43.9159
"3336",14.9955,46.1512
"3337",22.9375,-30.5595
"3338",90.4336,27.5142
"3339",11.5021,3.848
"3340",-74.2973,4.5709
"3341",-83.7534,9.7489
"3342",-75.0152,-9.19
"3343",21.0059,44.0165
"3344",19.699,48.669
"3345",0.8248,8.6195
"3346",14.3754,35.9375
"3347",-61.0242,14.6415
"3348",25.4858,42.7339
"3349",73.2207,3.2028
"3350",90.3563,23.685
"3351",-58.4438,-23.4425
"3352",-85.3232,51.2538
"3353",-116.5765,53.9333
"3354",-73.5491,52.9399
"3355",139.638,35.4437
"3356",-122.6655,37.6489
"3357",12.4534,41.9029
"3358",112.2707,30.9756
"3359",53,32
"3360",128,36
"3361",2.2137,46.2276
"3362",113.4244,23.3417
"3363",113.614,33.882
"3364",120.0934,29.1832
"3365",111.7088,27.6104
"3366",117.2264,31.8257
"3367",115.7221,27.614
"3368",118.1498,36.3427
"3369",139.638,35.4437
"3370",119.455,32.9711
"3371",107.874,30.0572
"3372",102.7103,30.6171
"3373",127.7615,47.862
"3374",9.5018,56.2639
"3375",116.4142,40.1824
"3376",121.4491,31.202
"3377",116.1306,39.549
"3378",117.9874,26.0789
"3379",108.7881,23.8298
"3380",108.8701,35.1917
"3381",101.487,24.974
"3382",109.7453,19.1959
"3383",106.8748,26.8154
"3384",117.323,39.3054
"3385",112.2922,37.5777
"3386",101.0583,37.8099
"3387",114.2,22.3
"3388",122.6085,41.2956
"3389",126.1923,43.6661
"3390",15.473,49.8175
"3391",85.2401,41.1129
"3392",113.9448,44.0935
"3393",106.1655,37.2692
"3394",121,23.7
"3395",108,16
"3396",90,60
"3397",95.9956,35.7452
"3398",113.55,22.1667
"3399",28.3699,47.4116
"3400",-6.9118,61.8926
"3401",88.0924,31.6927
"3402",-62.8333,17.9
"3403",-5.3536,36.1408
"3404",-3.436,55.3781
"3405",-53.1258,3.9339
"3406",5.2913,52.1326
"3407",101,15
"3408",138,36
"3409",103.8333,1.2833
"3410",84.25,28.1667
"3411",112.5,2.5
"3412",-123.1207,49.2827
"3413",151.2093,-33.8688
"3414",144.9631,-37.8136
"3415",153.4,-28.0167
"3416",104.9167,11.55
"3417",81,7
"3418",9,51
"3419",26,64
"3420",54,24
"3421",122,13
"3422",78,21
"3423",12,43
"3424",16,63
"3425",-4,40
"3426",138.6007,-34.9285
"3427",4,50.8333
"3428",30,26
"3429",35.8623,33.8547
"3430",44,33
"3431",57,21
"3432",65,33
"3433",50.55,26.0275
"3434",47.75,29.5
